1083-HV-C-L-02,7,0,74,0,817,0,98,9004,1
1083-HV-C-L-03,7,0,72,0,798,0,81,9042,1
1083-HV-C-L-04,5,0,64,0,725,0,77,9129,1
1083-HV-C-L-05,4,0,65,0,754,0,82,9095,1
1085-HV-C-L-01,9,0,80,0,848,0,95,8968,1
1085-HV-C-L-02,4,0,88,0,823,0,95,8990,1
1085-HV-C-L-03,7,0,93,0,794,0,98,9008,1
1085-HV-C-L-04,9,0,102,0,786,0,102,9001,1
1085-HV-C-L-05,7,0,82,0,804,0,92,9015,1
1086-HV-C-L-01,6,0,65,0,802,0,72,9055,1
1087-HV-C-L-01,13,0,63,0,860,0,74,8990,1
1087-HV-C-L-02,4,0,66,0,851,0,67,9012,1
1087-HV-C-L-03,3,0,67,0,876,0,70,8984,1
1087-HV-C-L-04,11,0,82,0,860,0,84,8963,1
1087-HV-C-L-05,13,0,71,0,824,0,77,9015,1
1088-HV-C-L-01,10,0,76,0,850,0,98,8966,1
1088-HV-C-L-02,15,0,78,0,830,0,98,8979,1
1088-HV-C-L-03,5,0,62,0,765,0,82,9086,1
1088-HV-C-L-04,5,0,81,0,838,0,95,8981,1
1088-HV-C-L-05,12,0,82,0,824,0,100,8982,1
1096-HV-C-L-01,4,0,53,0,623,0,54,9266,1
1096-HV-C-L-02,2,0,72,0,745,0,89,9092,1
1096-HV-C-L-03,9,0,66,0,778,0,75,9072,1
1096-HV-C-L-04,6,0,67,0,776,0,79,9072,1
1096-HV-C-L-05,4,0,65,0,805,0,82,9044,1
1097-HV-C-L-01,7,0,88,0,846,0,101,8958,1
1097-HV-C-L-02,7,0,87,0,878,0,102,8926,1
1097-HV-C-L-03,4,0,94,0,861,0,115,8926,1
1097-HV-C-L-04,4,0,100,0,848,0,112,8936,1
1097-HV-C-L-05,6,0,106,0,812,0,110,8966,1
1098-HV-C-L-01,5,0,61,0,711,0,75,9148,1
1098-HV-C-L-02,2,0,64,0,685,0,69,9180,1
1098-HV-C-L-03,1,0,64,0,762,0,83,9090,1
1098-HV-C-L-04,7,0,75,0,768,0,92,9058,1
1098-HV-C-L-05,8,0,74,0,755,0,89,9074,1
1098-HV-C-L-06,6,0,76,0,884,0,93,8941,1
1103-HV-C-L-01,7,0,77,0,783,0,94,9039,1
1103-HV-C-L-02,8,0,89,0,711,0,87,9105,1
